urn,dhlabid,title,authors,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype,ocr_creator,ocr_timestamp
URN:NBN:no-nb_digibok_2007062900072,100038333.0,Mor Godhjertas glade versjon : ja,"Vold , Jan Erik",oai:nb.bibsys.no:997521522114702202,fa13040938c562b1ff58b0a0c2883214,8205002541,Oslo,19680101.0,1968.0,Gyldendal,nob,dikt / norske / lyrikk,839.91,poetry,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007072300027,100038344.0,Semmelweis : et anti-autoritært skuespill,"Bjørneboe , Jens",oai:nb.bibsys.no:997521034404702202,6cbd022fba1fe857b8210c1a3e6a6408,,Oslo,19680101.0,1968.0,Gyldendal,nob,skjønnlitteratur/voksen,839.92,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007072404002,100038348.0,De skjulte tjenester,"Haavardsholm , Haavard",oai:nb.bibsys.no:999010683064702202,c244c15e52f4a19e42d3394e6e66fa97,,Oslo,19680101.0,1968.0,Aschehoug,nob,skjønnlitteratur/voksen,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007072604087,100038353.0,En reise i Amerika,"Anderson , Gidske",oai:nb.bibsys.no:999427434744702202,102bac3efecc7da3842f30d90eb059f4,,,19680101.0,1968.0,Aschehoug,nob,Emigranthistorie / geografi/historie / forente / stater / emigranthistorie,917.3,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052000036,100038406.0,Mennesket Vidkun og forræderen Quisling,"Vogt , Benjamin",oai:nb.bibsys.no:997521583764702202,e9bfb852808c8171d25cbca127bd4de2,,Oslo,19650101.0,1965.0,Aschehoug,nob,verdenskrigen / 1939-1945 / historie / 1900-1945 / politiske / ideologier / politikere / 1900-tallet / nazisme / biografier / norge / landssvik / 2. / verdskrigen / noreg / biografiar,920,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011020923001,100038921.0,"Arild Asnes , 1970 : roman","Solstad , Dag",oai:nb.bibsys.no:998880179794702202,e5817d2b7aa28398bc354b8697ffc993,8203046622 / 8203046630,Oslo,19710101.0,1971.0,Aschehoug,nob,,839.93,novel,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011020923003,100038923.0,Artikler 1993-2004,"Solstad , Dag",oai:nb.bibsys.no:990417165664702202,794da7b94387403a2a7ea654d98abb3e,8249502949,[Oslo],20040101.0,2004.0,Oktober,nob,Norsk litteratur / norsk / litteratur / essayer / 1900-tallet,839.824,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011020923004,100038924.0,Roman 1987,"Solstad , Dag",oai:nb.bibsys.no:998721514684702202,580d194e00a8f91c6c3da0accb8d7982,8270944599 / 8273501051,[Oslo],19870101.0,1987.0,Oktober,nob,lillehammer / norsk-litteratur / skjønnlitteratur / journalistikk / fotball / hurtigløp / roman,839.823,novel,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008081400105,100039088.0,Dråper i havet : roman,"Surén , Odd W.",oai:nb.bibsys.no:999816415204702202,7a6849545225908c8df4dba1b6252400,8203179916,Oslo,19980101.0,1998.0,Aschehoug,nob,norske / romaner / 1990-tallet,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008082104044,100039149.0,Journalisten : roman,"Dahl , Niels Fredrik",oai:nb.bibsys.no:999724742264702202,6f41e77d7534bb8ab3d82849a93a9a84,8202176735 / 8210041983,Oslo,19970101.0,1997.0,Tiden,nob,skjønnlitteratur/voksen / norske / romaner / 1990-tallet / journalistikk / fb,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008082500022,100039157.0,Støvets sønn : roman,"Sæther , Wera",oai:nb.bibsys.no:999818036954702202,88647efb561babb6bf73e101290d13bc,8202183561,[Oslo],19980101.0,1998.0,Cappelen,nob,norske / romaner / 1990-tallet,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008082500080,100039164.0,Ismael : roman,"Jacobsen , Roy",oai:nb.bibsys.no:999802522374702202,bea3b20d5b41d1da9c45ec5abf4f8016,8202174996 / 8257412015 / 8257412014,[Oslo],19980101.0,1998.0,Cappelen,nob,skjønnlitteratur / voksne / norsk / krim/spenning / 1990-tallet,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008082700004,100039178.0,Blåveispiken,"Blomquist , Lise / Størksen , Svein",oai:nb.bibsys.no:999822414964702202,bbda6f4e90f0f2067d8835928eb2e682,8253020201,Oslo,19980101.0,1998.0,Omnipax,nob,ungdomsbøker / pedofili / seksuelle / overgrep / funksjonshemmedespenningslitteratur,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008090100036,100039195.0,Alt hva hjertet begjærer : roman,"Faldbakken , Knut",oai:nb.bibsys.no:999916224214702202,f59f584a1a0d94d9f29ae1a3bfa9f650,8205257604,[Oslo],19990101.0,1999.0,Gyldendal,nob,norske / romaner / 1990-tallet,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008090104078,100039209.0,Det moderne : et essay om Vestens kultur 1740-2000,"Østerberg , Dag",oai:nb.bibsys.no:999913702014702202,c285530e9da901071c0be0cb1bb60276,8205264864,,19990101.0,1999.0,Gyldendal,nob,Kultur / Modernitet / Kulturhistorie / Kultursosiologi / kulturhistorie / essays / historie / modernitet / kultursosiologiverdenshistorie / vesten / europa / modernisme / oversikter / vesteuropa / kultur / vestlig / samfunnsanalyse / filosofi / moderne / tid / verdshistorie,306.4 / 306.4 / 306.4,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008092300020,100039239.0,"Så lenge det er ørret er det håp , Arild","Nyquist , Arild",oai:nb.bibsys.no:999720276374702202,4e209c5688947519beb31978f640bdb3,8203178030,Oslo,19970101.0,1997.0,Aschehoug,nob,norske / utvalg / fortellinger / dikt / tekster / Kollvikabrav / Barndom / Kelner,839.828,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007070400039,100039251.0,Alltid på en søndag : seksti søndagsposter ; radiokåserier i utvalg ved Haagen Ringnes,"Borgen , Johan / Ringnes , Haagen",oai:nb.bibsys.no:997511314154702202,fd675603da2bafb53af3aacb90cd1d43,,Oslo,19680101.0,1968.0,Gyldendal,nob,norske / essays / radiokåserier / kåseri / antologier / kåserier,839.94,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007071104022,100039263.0,Jeg vil leve,"Magnusson , Oscar",oai:nb.bibsys.no:998940446644702202,5b97bdb702ed77df23c0aa800f1036c1,8205183686,Oslo,19670101.0,1967.0,Gyldendal,nob,konsentrasjonsleirer / tyskland / nazister / verdenskrigen / 1939-1945 / historie / annen / verdenskrig / konsentrasjonsleirar / andre / verdskrigen / krigsfangar / personlige / beretninger / fangeleirer,950.547 / 948.181,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007071104042,100039265.0,Perspektiver : essays om norske klassikere,"Dahl , Willy",oai:nb.bibsys.no:998880078924702202,8e2ef3e9f408fa10df38754e39b8b59a,,Bergen,19680101.0,1968.0,Eide,nob,Norsk litteratur / Norsk litteratur / litteraturhistorie/-teori / norsk / litteratur / historie / essays / kritikk / litteraturhistorie / litteraturkritikk / norge / essaysamlinger,839.8209 / 839.904,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007072301094,100039275.0,Katti Anker Møller : en banebryter,"Mohr , Tove",oai:nb.bibsys.no:999104802574702202,35ed2520b2df1d58d185ae945ba63881,,Oslo,19680101.0,1968.0,Tiden,nob,kvinnesak / biografier / kvinner / historie,305.42092 / 920,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007080100017,100039329.0,Svart latter : noveller,"Lunde , Gunnar",oai:nb.bibsys.no:999417680744702202,3e2cab6013f244336efd0d88d466ce83,,Oslo,19690101.0,1969.0,Aschehoug,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008050600035,100039350.0,Dragspill,"Haalke , Magnhild",oai:nb.bibsys.no:999505169374702202,7b6ecd907179af015f30464f1e69c9c2,,Oslo,19580101.0,1958.0,Aschehoug,nob,norske / noveller,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008050604068,100039372.0,Farne tider,"Vegusdal , Erling",oai:nb.bibsys.no:998122068194702202,bb38dfd26f6ae18f9c68e994fcc5b25b,,,19580101.0,1958.0,(Norli),nob,folkeminne / beiarn / nordland / historie,914.844,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052004001,100039530.0,Babels tårn : nærbilder av norsk sprogstrid,"Bjerke , André",oai:nb.bibsys.no:999217584054702202,49a7efc936a48f1f7815142e2bf3f35c,,Oslo,19590101.0,1959.0,Aschehoug,mul / nno / nob,Norsk språk / Språkstrid / språkstrid / norge,439.69,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052004002,100039531.0,Den historiske Jesus,"Jervell , Jacob",oai:nb.bibsys.no:997521446934702202,f8aef630a328e77ae42de068a0129fb6,,Oslo,19620101.0,1962.0,Land og kirke,nob,Kristologi / Historisitet / historiske / jesus / kristus / troslære / kristendom / historisitet,232,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052104083,100039613.0,Sproget som ikke vil dø : rapporter fra riksmålets krigshistorie,"Bjerke , André",oai:nb.bibsys.no:997521400784702202,14b53fcf7f0c5a6da5949ace55cf6d06,,Oslo,19640101.0,1964.0,Riksmålsforbundet,nob,Norsk språk / Historisk framstilling / Riksmål / Språkstrid / norsk / språkhistorie,439.69,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052104091,100039618.0,Møllerupgåsens liv og himmelfart og andre troverdige beretninger,"Øverland , Arnulf",oai:nb.bibsys.no:997511335074702202,cf42c8f736e6a83f351388b2e2c97619,,Oslo,19640101.0,1964.0,Aschehoug,nob,,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011020106108,100039834.0,Vi er mange : dikt,"Holmås , Stig",oai:nb.bibsys.no:999407164294702202,4ace32d3770283aad68f5cd9a8817d68,8205049599,Oslo,19700101.0,1970.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008041600046,100040016.0,Kom skal vi synge : komplett utgave I-III,"Munthe , Margrethe / Engebrigtsen , Olav",oai:nb.bibsys.no:999000209204702202,4117372d3432fcd7f3549e69e7ee3b0c,8202025036,Oslo,19460101.0,1946.0,Cappelen,nob,Barn / barnesanger / sanger / viser / barnesangbøker / barnerim / sangbok / samlinger / sangbøker,782.42083 / 784.6,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052200026,100040034.0,En vei til skjønnlitteraturen : lærebok i litteraturkunnskap for gymnaset,"Hauge , Ingvar",oai:nb.bibsys.no:990109542104702202,000a3271334351d3a8f59d20c9c9f0e5,,Oslo,19680101.0,1968.0,Cappelen,nob,litterær / analyse / litteraturforståelse,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052200035,100040040.0,"Aksjer , kunst , kunstnere","Stenersen , Rolf",oai:nb.bibsys.no:997411051794702202,3ab7266defeb01326b95cde793df3d73,,Oslo,19690101.0,1969.0,Gyldendal,nob,norske / kunstnere / forfattere,048.1,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052204060,100040065.0,Byborgerens hus i Norge : fra middelalderen til idag,"Hauglid , Roar",oai:nb.bibsys.no:997511130854702202,eb7bf0b16bb1018497f01d344147ff38,,,19630101.0,1963.0,Dreyer,nob,Norway / Housing / Towns / History / 1850 - 1960 / sveitserstil / byggeskikk / leiegårder / byer / arkitektur / middelalder / norge / boligblokker / byplanlegging / Hordaland / Stavanger / Oslo / Bergen / Sør-Trøndelag / Drammen / Rogaland / Trondheim / Kongsberg / Buskerud / Boliger / Byer / Arkitektur / Arkitekturhistorie / Byboliger / Bolighistorie / bolighus / byer / byboliger / arkitektur / norge,728,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052204094,100040070.0,Barske glæder og andre temaer fra et liv under åpen himmel,"Zapffe , Peter Wessel / Zapffe , Peter Wessel",oai:nb.bibsys.no:997511436184702202,a2fe3a37a28b8bce5cb7b573e3ddca67,,,19690101.0,1969.0,Gyldendal,nob,Friluftsliv / Filosofi,839.98,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052204109,100040072.0,"Henrik Ibsens "" Peer Gynt ""","Haakonsen , Daniel",oai:nb.bibsys.no:997521326104702202,6b72e315460c7328232f79baf9cd472f,,Oslo,19670101.0,1967.0,Gyldendal,nob,"Norsk litteratur / norsk / litteraturhistorie / ibsen / henrik / forf / litteraturanalyse / dramatikk / 1800-tallet / tekstanalyser / norge / ibsen,",839.909,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008071704139,100040116.0,Bak mørket : roman,"Lien , Merete",oai:nb.bibsys.no:999617310364702202,962126a4ce6061a3305cd59df1c3d7fa,8256010614,Oslo,19960101.0,1996.0,Solum,nob,,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011012105039,100040305.0,"Er vi slik ? : myndigheter , mennesker og meninger","Bratland , Per",oai:nb.bibsys.no:997720229684702202,c78bdfed08d150cf75c27957c6fdc68b,,Oslo,19710101.0,1971.0,Aschehoug,nob,,048.1,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011021006046,100040352.0,Fortællinger . B. 3,"Aanrud , Hans",oai:nb.bibsys.no:999515679424702202,40855f16b09c49c28742451a3ff448d3,,Kristiania,19230101.0,1923.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011021106002,100040353.0,Evensen : roman,"Kræmmer , Elias",oai:nb.bibsys.no:998131275994702202,ef91ca7351981252fed8e0b5f551e553,,Oslo,19300101.0,1930.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022208164,100040548.0,Middelalderbyen ved Bjørvika : Oslo 1000-1536,"Nedkvitne , Arnved / Norseng , Per G.",oai:nb.bibsys.no:990010958894702202,dd79bc01356cefdb952645708ea03456,8202191009,,20000101.0,2000.0,Cappelen,nob,byer / byhistorie / norge / Oslo / Gamlebyen / middelalder / Middelalderen / Lokalhistorie / lokalhistorie / middelalderen / arkeologi / middelalderbyen / gamlebyen,948.21,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052100010,100040595.0,I Vinjes fotspor,"Grønoset , Dagfinn",oai:nb.bibsys.no:999707735284702202,5ef8b07bdf30ee2352dcc65f5c8ee5de,,,19600101.0,1960.0,Aschehoug,nob,Norsk litteratur / Reiser / østlandet / geografi / reiser / trøndelag / norge / fjellområder / vinje / aasmund / olavsson,914.824,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052200014,100040602.0,Fra tankens og troens møtested,"Wyller , Egil A. ( Egil Anders )",oai:nb.bibsys.no:997530005394702202,af75b32b652d870bd8585f0536dd2c58,,Oslo,19680101.0,1968.0,Tanum,nob,Platonisme / filosofi / platonisme / antikk / gresk / historie / idehistorie,180,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008052704043,100040616.0,"Bjørnson og kristendommen 1832-1875 : selverkjennelse , selvhevdelse","Amdam , Per",oai:nb.bibsys.no:997521266014702202,acf5ba96cb736dfd3d4c0a7b0bcb7a77,,Oslo,19690101.0,1969.0,Universitetsforlaget,nob,Kristendom / norsk / litteraturhistorie / bjørnson / bjørnstjerne / biografiernorske / forfattere / 1800-tallet/ii / kristendommen / litteratur / kristendom,839.828 / 839.909,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022205122,100040891.0,Dagbog fra en sjøreise,"Andersen , Tryggve",oai:nb.bibsys.no:999428898944702202,babcc39daf4fa87ada1e8bc2205b9592,,,19230101.0,1923.0,Steenske forlag,nob,Seilskip / norsk / litteratur / reisebeskrivelser / dagbøker / reiseskildringer / sjøreiser,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022205143,100040908.0,Filosofiens historie : i oldtiden og mellemalderen,"Aall , Anathon",oai:nb.bibsys.no:999420205614702202,1344c605d4eeab38e8481fa891754522,,Kristiania,19230101.0,1923.0,Aschehoug,nob,filosofi / historie,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022205178,100040941.0,Den skjønne ungdom : roman,"Elster , Kristian",oai:nb.bibsys.no:998541656574702202,987337c5c1b131cccd56a8b9a3d31b52,,Kristiania,19230101.0,1923.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022808016,100041346.0,Tekst og virkelighet i rettskildelæren . [ 1 ],"Bergo , Knut",oai:nb.bibsys.no:990204396444702202,e0a2f150d128feeb10cd08c0ad81ad1a,,Oslo,20000101.0,2000.0,[K. Bergo],nob,rettskildelære / juridiske / doktoravhandlinger / Norge,340.1,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022808030,100041355.0,Graver i ur og berg : samisk gravskikk og religion fra forhistorisk til nyere tid,"Schanche , Audhild",oai:nb.bibsys.no:990101177254702202,5a1018ca5c6d27cf78d3342a1133ffb7,8273744558,,20000101.0,2000.0,Davvi girji,nob,Begravelser / Gravskikker / Samisk religion / Samisk kultur / Norge / Forhistorisk tid / Nyere tid / Gravskikker / Graver / Samisk religion / Gravskikker / Historisk framstilling / samer / graver / arkeologi / begravelse / gravlegging / gravskikkerreligion / doktorgradsavhandlinger / samisk / mytologi / kultur / gravskikk / samiske,948,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022205207,100041635.0,Bilder i berg : helleristninger i Norge,"Hagen , Anders",oai:nb.bibsys.no:999115205034702202,0d01874b838f6dabea71988d080b3cca,,,19660101.0,1966.0,Tanum,nob,Helleristninger / Bergkunst / helleristninger<-ar> / helleristninger / norge,732.2093681 / 571.7,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022305020,100041692.0,Norge i våre hjerter,"Grieg , Nordahl",oai:nb.bibsys.no:999505061414702202,9a4fd2d547422f7f7f397e3cfcdf3626,,Oslo,19290101.0,1929.0,Gyldendal,nob,,,poetry,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022305128,100041748.0,Rødglødende,"Blomquist , Lise / Størksen , Svein",oai:nb.bibsys.no:990014753714702202,cc3deef847438b1fa65ade6e248e6a5c,8253022239,Oslo,20000101.0,2000.0,Omnipax,nob,ungdomsbøker / funksjonshemmede / fedre / motorsykler,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011030420006,100042168.0,Det brenner i natten : en fortelling,"Harbitz , Alf",oai:nb.bibsys.no:999800146704702202,aa8c23a57ba91c878596936ad3d0c600,,Oslo,19500101.0,1950.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011030705031,100042185.0,Jesus i olabukser : noveller,"Lindemuelder , Robin",oai:nb.bibsys.no:990010915904702202,20f831043f6560da91a4010513c943c1,8202188725,[Oslo],20000101.0,2000.0,Cappelen,nob,,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042904008,100042316.0,Leken går videre : roman,"Orvil , Ernst",oai:nb.bibsys.no:997521003944702202,91ff023f8592eb5eab7383e3cece785a,,Oslo,19520101.0,1952.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042904023,100042319.0,Tømmerfløterne,"Fønhus , Mikkjel",oai:nb.bibsys.no:999516913414702202,69bdfe04274473f21a1fda8134b7ec68,,Oslo,19520101.0,1952.0,Aschehoug,mul / nno / nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011031106012,100042910.0,Erkki Murole : roman,"Davidsen , Trond",oai:nb.bibsys.no:990005727054702202,7c246d6006b9771b931be254fa94060d,8270948993,Oslo,20000101.0,2000.0,Oktober,nob,,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008041804069,100042955.0,Englandsfarere,"Evensmo , Sigurd",oai:nb.bibsys.no:999500282154702202,9c069de86c02949e5b0223be56075da5,,Oslo,19500101.0,1950.0,Gyldendal,nob,verdenskrigen / 1939-1945 / skjønnlitteratur / roman,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008041804074,100042957.0,Jeremia : profet og dikter,"Birkeland , Harris",oai:nb.bibsys.no:999205282104702202,c6484753421851720004614932014bcf,,Oslo,19500101.0,1950.0,Gyldendal,nob,profetene / bibelen / gt / jeremia,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008041804092,100042964.0,Glade minner fra spredte år,"Dybwad , Vilhelm",oai:nb.bibsys.no:999409449284702202,2afcf83800016c4292a5b9f6ba7af912,,Oslo,19500101.0,1950.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008041804098,100042967.0,Nye tomter,"Lindbæk , Sofie Aubert",oai:nb.bibsys.no:999812085844702202,decf6ca143e63e3c3042160c5cb6e7df,,,19500101.0,1950.0,Tiden,nob,Norsk litteratur,948.1042,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008043004085,100042990.0,De høyeste luftlags fysikk : undersøkelsesmetoder og resultater,"Harang , Leiv",oai:nb.bibsys.no:999727113764702202,bf0f3db9e2ed624c94a066fd6722338a,,Oslo,19530101.0,1953.0,Norli,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008050700090,100043014.0,Torso : roman,"Christov , Solveig",oai:nb.bibsys.no:999220155034702202,4aaa50d1117124b2a798e6850ba2174d,,Oslo,19520101.0,1952.0,Gyldendal,nob,skjønnlitteratur / roman,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011022306191,100043032.0,Forsoning i vår tid : 1945-1980,"Smith-Meyer , A.",oai:nb.bibsys.no:990006347604702202,7604e126198efcff981bbd5b1a5a138c,8299451426,,20000101.0,2000.0,Historieforl.,nob,Forsoning / Etterkrigstiden / Historie,327.481043,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011030408031,100043230.0,1905 : spillet bak kulissene,"Andersen , Roy",oai:nb.bibsys.no:990504096464702202,3bbbcc34eff9be5ed758686bc0a64ef1,8252560628 / 8203231268,,20050101.0,2005.0,Aschehoug,nob,Unionsoppløsningen (1905) / Historie / 1905 / unionsoppløsningen / norge / historie / politikk / lobbyvirksomhet / noreg / unionsoppløysinga / utanrikspolitikk / stormaktspolitikk / diplomati / unionshistorie / syvendejunivedtaket / karlstad-forhandlingene,948.1042 / 948.1042,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011030808040,100043362.0,Brahms,"Østerberg , Dag",oai:nb.bibsys.no:990319336024702202,13cf334acd8474a3bf926f3d6fbe9d11,8205306265,,20030101.0,2003.0,Gyldendal,nob,Komponister / komponister / tyskland / 1800-tallet / biografier,780.92 / 780.92,biography,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011030808042,100043363.0,Aftensang i Alma Ata : fortelling,"Michelet , Jon",oai:nb.bibsys.no:990318886904702202,a3a8c578cbb073b3d0c37517f0a7ce9e,8252548172 / 8249502000,Oslo,20030101.0,2003.0,Oktober,nob,skjønnlitteratur / kriminalromaner / krim / spenning / 2000-tallet / norsk / prosa,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011031005148,100043458.0,Islam på norsk : moskeer og islamske organisasjoner i Norge,"Vogt , Kari",oai:nb.bibsys.no:999915101864702202,cc2dc04195bca8458c47bf2ef975aa62,8202184630,,20000101.0,2000.0,Cappelen,nob,Religious groups / Immigrants / Belief systems / Muslims / Religious practice / History / Islam / Religious minorities / Religious practices / Church organizations / Organisasjoner / Islam / islam / religion / kultursosiologi / religionshistorie / moskeer / norge / muslimer / identitet / kulturmøte / tilpasning / vest-europa / musl,297.09481,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011031505121,100043579.0,Lilit : roman,"Haavardsholm , Espen",oai:nb.bibsys.no:990120367494702202,a00c295a17b1b17546f42de0ee90ab8f,8249500555,Oslo,20010101.0,2001.0,Oktober,nob,norsk / prosa / roman,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011031606080,100043595.0,Klassereise : et livshistorisk essay,"Sveen , Karin",oai:nb.bibsys.no:990012729344702202,9ec570ad63c4d2c22e56007df6ba9f4c,8249500091,Oslo,20000101.0,2000.0,Oktober,nob,essays / klassesamfunn / klassereise / sosiale / klasser / sosiologi / sosial / mobilitet / klasseskiller / klasseforskjeller / utdanning / etterkrigstiden / norge / essay,303.4 / 088.82,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011031606108,100043606.0,På ditt aller vakreste : roman,"Christiansen , Rune",oai:nb.bibsys.no:990010612404702202,a5f4dd5fc5fdd63e7d75af1647584a33,8270949256,Oslo,20000101.0,2000.0,Oktober,nob,norske / romaner / 2000-tallet,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008042800109,100043647.0,Norsk litteraturhistorie,"Beyer , Harald",oai:nb.bibsys.no:999211816474702202,f02df0c8336a2729cbd38e4b28c6f0ab,,,19520101.0,1952.0,Aschehoug,nob,Norsk litteratur / Historisk framstilling / norsk / litteraturhistorie / litteratur / historie / kritikk,839.8209,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008043000004,100043666.0,Teknikkens vidundere : i fartens tidsalder . B. 2,"Schieldrop , Edgar B.",oai:nb.bibsys.no:997511221654702202,c8bc8b31b98cc3f749173542a08e769d,,Oslo,19520101.0,1952.0,Gyldendal,nob,teknikk / historie / biler / båter / jernbaner / tog / fly,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008043004007,100043670.0,Regnbuen,"Hamsun , Marie",oai:nb.bibsys.no:999405280294702202,12282015e745de52756fbea6a029dbe1,,,19530101.0,1953.0,Aschehoug,nob,Erindringer / Forfattere / biografi/genealogi / norske / forfattere / 1900-tallet/1a / biografier,,biography,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008050700065,100043680.0,Artikler og taler fra krigstiden,"Undset , Sigrid / Winsnes , A. H.",oai:nb.bibsys.no:997511134254702202,55f6f869a5ef82ce0df7534db00c4b0a,,Oslo,19520101.0,1952.0,Aschehoug,nob,norske / artikler / 1940-tallet / verdenskrigen / 1939-1945 / essays / taler / litteratur / norsk / undset / sigrid / artiklar / talar,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008050700071,100043681.0,De varme hendene,"Nedreaas , Torborg",oai:nb.bibsys.no:997521122954702202,59ee61f88a4c3bfd0a8f6ce6d044d71b,,Oslo,19520101.0,1952.0,Aschehoug,nob,kalde / krigen,839.82,fiction,Skjønnlitteratur,digibok,nb,20060101
